# lnl weight tau omegabh2 omegach2 logA theta ns
3.740786999999999807e+03 1.000000000000000000e+01 1.003659999999999969e-01 2.221361000000000169e-02 1.008214999999999945e-01 3.146947506311983833e+00 1.036676481114564945e-02 9.716865999999999559e-01
3.739632000000000062e+03 6.000000000000000000e+00 1.017959999999999976e-01 2.238684999999999981e-02 1.071268999999999971e-01 3.181181434291753263e+00 1.035962287043333020e-02 9.709615000000000329e-01
3.738594999999999800e+03 1.800000000000000000e+01 7.795083999999999347e-02 2.216662999999999967e-02 1.087704000000000032e-01 3.159397121236661388e+00 1.037328506774983991e-02 9.624266999999999683e-01
3.740010999999999967e+03 1.100000000000000000e+01 6.255834000000000394e-02 2.228600000000000025e-02 1.133037999999999962e-01 3.158749104078474979e+00 1.037442656142957033e-02 9.565124999999999877e-01
3.740668999999999869e+03 1.200000000000000000e+01 5.986382999999999982e-02 2.185803999999999872e-02 1.050911000000000067e-01 3.146120168692141839e+00 1.035161952380543940e-02 9.500254999999999672e-01
3.740201000000000022e+03 4.000000000000000000e+00 8.539526000000000061e-02 2.195642999999999900e-02 1.044343999999999967e-01 3.173962137444689358e+00 1.039915587185511955e-02 9.567170000000000396e-01
3.738541999999999916e+03 1.000000000000000000e+00 6.710821000000000147e-02 2.225637999999999922e-02 1.084274999999999961e-01 3.156914034440165384e+00 1.038687004470754960e-02 9.560393999999999837e-01
3.738632999999999811e+03 6.000000000000000000e+00 9.299604999999999677e-02 2.304940999999999934e-02 1.090775999999999968e-01 3.171734320911347549e+00 1.042603653078902001e-02 9.703840999999999717e-01
3.739795000000000073e+03 3.000000000000000000e+00 6.801849999999999563e-02 2.303681999999999952e-02 1.127974999999999950e-01 3.142107517157792351e+00 1.042718711135707035e-02 9.680668000000000051e-01
3.740105000000000018e+03 7.000000000000000000e+00 7.603456000000000103e-02 2.339551999999999951e-02 1.128011000000000014e-01 3.144013907030384747e+00 1.044499039938460994e-02 9.748428999999999567e-01
3.739188999999999851e+03 3.000000000000000000e+00 7.629924999999999902e-02 2.316201999999999844e-02 1.160116000000000064e-01 3.175810482590625927e+00 1.042731663991713041e-02 9.667894999999999683e-01
3.739400000000000091e+03 4.000000000000000000e+00 9.787893000000000288e-02 2.301361999999999852e-02 1.072472000000000009e-01 3.172224372024387673e+00 1.043647309335369970e-02 9.716386999999999663e-01
3.740126000000000204e+03 2.000000000000000000e+00 9.975807000000000424e-02 2.263555999999999901e-02 1.072554000000000007e-01 3.198693933660555100e+00 1.042505197344932924e-02 9.610524999999999762e-01
3.739900000000000091e+03 2.000000000000000000e+00 6.804569000000000589e-02 2.194948000000000038e-02 1.099070999999999937e-01 3.213419767620802503e+00 1.037513437243147048e-02 9.377554999999999641e-01
3.739641999999999825e+03 1.500000000000000000e+01 7.789034999999999709e-02 2.247675000000000020e-02 1.152947000000000000e-01 3.223047511271891707e+00 1.036455372640535978e-02 9.463532999999999529e-01
3.741110000000000127e+03 2.000000000000000000e+00 8.318773000000000140e-02 2.359500000000000139e-02 1.150016999999999984e-01 3.192638620009126349e+00 1.041490435970079953e-02 9.629404999999999770e-01
3.741420999999999822e+03 4.000000000000000000e+00 7.931027000000000216e-02 2.295082000000000025e-02 1.200592999999999938e-01 3.198361232184802727e+00 1.041078878191008077e-02 9.628900999999999710e-01
3.742949000000000069e+03 5.000000000000000000e+00 8.507336999999999538e-02 2.286583000000000018e-02 1.241320000000000062e-01 3.218583382110985713e+00 1.042433800833542958e-02 9.663344999999999851e-01
3.742447999999999865e+03 1.000000000000000000e+00 1.001105999999999940e-01 2.277919000000000124e-02 1.108003000000000043e-01 3.150784118638410458e+00 1.040122365585073941e-02 9.826751000000000236e-01
3.742405000000000200e+03 1.100000000000000000e+01 1.227107000000000059e-01 2.291170000000000012e-02 1.115593000000000001e-01 3.210590798625274633e+00 1.041417178807430011e-02 9.801579000000000264e-01
3.743269999999999982e+03 2.000000000000000000e+00 1.251728000000000007e-01 2.210573999999999872e-02 1.077087999999999934e-01 3.237843986447629607e+00 1.039299800355003925e-02 9.661568000000000378e-01
3.739447999999999865e+03 7.000000000000000000e+00 1.041297000000000056e-01 2.196460000000000079e-02 1.060923000000000005e-01 3.202148703351990200e+00 1.037282514709082955e-02 9.640712999999999644e-01
3.737791000000000167e+03 8.000000000000000000e+00 9.532788999999999846e-02 2.224488000000000160e-02 1.070340999999999931e-01 3.191187619968027356e+00 1.037803903598370076e-02 9.619786999999999644e-01
3.737833000000000084e+03 1.100000000000000000e+01 8.450301999999999814e-02 2.221058000000000060e-02 1.074404999999999943e-01 3.188584026050291786e+00 1.037728862320587073e-02 9.569301000000000057e-01
3.739561999999999898e+03 1.100000000000000000e+01 6.602534999999999654e-02 2.191718000000000138e-02 1.076354000000000061e-01 3.185332691711548314e+00 1.036053314333042034e-02 9.436774999999999469e-01
3.739634000000000015e+03 1.200000000000000000e+01 7.578572000000000086e-02 2.159372999999999848e-02 1.122554000000000052e-01 3.233517313233239765e+00 1.035169534896845933e-02 9.423188999999999593e-01
3.740639000000000124e+03 1.100000000000000000e+01 9.065605999999999665e-02 2.141360000000000138e-02 1.109503000000000017e-01 3.259725595002709753e+00 1.032836394440424070e-02 9.401239000000000123e-01
3.740489000000000033e+03 3.000000000000000000e+00 1.178354999999999958e-01 2.216430000000000136e-02 1.099416000000000004e-01 3.245594091751982546e+00 1.035510949710170998e-02 9.640263000000000027e-01
3.741425999999999931e+03 2.000000000000000000e+00 1.000555999999999945e-01 2.219213000000000088e-02 1.006052000000000057e-01 3.175088187172159682e+00 1.033178779511218989e-02 9.622327999999999992e-01
3.741438000000000102e+03 9.000000000000000000e+00 7.832877000000000589e-02 2.254687000000000011e-02 1.036365999999999954e-01 3.104809523589410869e+00 1.035871345145369070e-02 9.742581000000000158e-01
3.739483999999999924e+03 2.000000000000000000e+00 9.565416999999999670e-02 2.229000999999999899e-02 1.105881999999999976e-01 3.198596788107050948e+00 1.037202549877368034e-02 9.621781000000000361e-01
3.739884000000000015e+03 7.000000000000000000e+00 1.011525000000000063e-01 2.316897999999999874e-02 1.088925000000000032e-01 3.172282206524695169e+00 1.040035701774322079e-02 9.733199999999999630e-01
3.741322999999999865e+03 1.300000000000000000e+01 9.708132999999999346e-02 2.304739999999999914e-02 1.029421999999999976e-01 3.121049081171566097e+00 1.041620110127292054e-02 9.796816000000000413e-01
3.742657000000000153e+03 2.000000000000000000e+00 8.666537000000000546e-02 2.287296999999999941e-02 1.144446999999999964e-01 3.177271441027893495e+00 1.040319922468930028e-02 9.653739000000000070e-01
3.741713000000000193e+03 1.000000000000000000e+00 8.958260999999999308e-02 2.327709000000000028e-02 1.135646000000000017e-01 3.143748317780703960e+00 1.044246815511457038e-02 9.821315000000000461e-01
3.740961999999999989e+03 4.000000000000000000e+00 9.932214000000000320e-02 2.276622000000000021e-02 1.206011000000000027e-01 3.244101758632183863e+00 1.042369531169091978e-02 9.642309000000000019e-01
3.741838999999999942e+03 1.000000000000000000e+00 9.626137999999999362e-02 2.297547000000000131e-02 1.221836000000000033e-01 3.233326508972995228e+00 1.044182655188385066e-02 9.700623999999999914e-01
3.743621000000000095e+03 1.000000000000000000e+00 6.583527000000000129e-02 2.321538000000000074e-02 1.245575000000000015e-01 3.172722979913141117e+00 1.044207462530660074e-02 9.746426000000000256e-01
3.740869000000000142e+03 1.000000000000000000e+00 8.521803000000000017e-02 2.267892999999999992e-02 1.137347999999999970e-01 3.160432821590543284e+00 1.042307614709266951e-02 9.741144999999999943e-01
3.739416000000000167e+03 8.000000000000000000e+00 9.312230000000000507e-02 2.232332000000000066e-02 1.113018000000000063e-01 3.197167903651759513e+00 1.040730487646489982e-02 9.625553000000000026e-01
3.740181000000000040e+03 2.000000000000000000e+00 9.009759000000000517e-02 2.276834999999999970e-02 1.047538999999999970e-01 3.137734747540837255e+00 1.043386241922722966e-02 9.741699000000000330e-01
3.738911999999999807e+03 1.000000000000000000e+00 8.633085000000000064e-02 2.224958000000000144e-02 1.073676999999999965e-01 3.165303725449313710e+00 1.035969537799020027e-02 9.629611000000000143e-01
3.739449999999999818e+03 4.000000000000000000e+00 1.021101999999999982e-01 2.212083999999999925e-02 1.082855999999999957e-01 3.204384531432778349e+00 1.038207108262997024e-02 9.646162000000000347e-01
3.739302000000000135e+03 1.000000000000000000e+00 9.541702000000000516e-02 2.253198999999999827e-02 1.031573999999999963e-01 3.186880179935781765e+00 1.038542337626362048e-02 9.590575999999999546e-01
3.739646000000000186e+03 3.000000000000000000e+00 1.015912000000000065e-01 2.265224000000000057e-02 1.037393000000000065e-01 3.174293435584250922e+00 1.036970814590204917e-02 9.707415000000000349e-01
3.739311999999999898e+03 1.100000000000000000e+01 1.081393999999999966e-01 2.299479000000000106e-02 1.040559000000000067e-01 3.150142491126985966e+00 1.040136752467651915e-02 9.848004999999999676e-01
3.740010999999999967e+03 2.000000000000000000e+00 9.958851000000000508e-02 2.327163999999999969e-02 1.054935000000000039e-01 3.125402596834398583e+00 1.041957325411460925e-02 9.901651999999999676e-01
3.739275000000000091e+03 3.000000000000000000e+00 7.350885999999999532e-02 2.310569999999999985e-02 1.113365000000000049e-01 3.132097584336518636e+00 1.038126017369002049e-02 9.754943999999999837e-01
3.738764000000000124e+03 3.000000000000000000e+00 8.950644000000000655e-02 2.293351000000000070e-02 1.075176000000000048e-01 3.138742846453717039e+00 1.042070627743801013e-02 9.783212999999999493e-01
3.740329999999999927e+03 2.000000000000000000e+00 9.843211000000000321e-02 2.344208999999999876e-02 1.097019000000000050e-01 3.149957379183009110e+00 1.045454547455563002e-02 9.848943000000000003e-01
3.740043999999999869e+03 2.000000000000000000e+00 7.834425000000000416e-02 2.227018999999999874e-02 1.112153000000000030e-01 3.163627773358900885e+00 1.041524752006640041e-02 9.690294999999999881e-01
3.742539999999999964e+03 2.000000000000000000e+00 1.132679000000000047e-01 2.304857000000000086e-02 1.085142000000000051e-01 3.157430116052077018e+00 1.040545279939072976e-02 9.872619999999999729e-01
3.740097999999999956e+03 1.000000000000000000e+00 8.684701999999999700e-02 2.272959999999999911e-02 1.067250000000000004e-01 3.127700006800138155e+00 1.043099327634820946e-02 9.795684999999999532e-01
3.741297000000000025e+03 9.000000000000000000e+00 8.330770999999999316e-02 2.159356000000000123e-02 1.094574999999999992e-01 3.182339633160654380e+00 1.036209773995189036e-02 9.582766999999999813e-01
3.740637000000000171e+03 2.000000000000000000e+00 6.692874999999999519e-02 2.261368999999999879e-02 1.106893000000000044e-01 3.119140347863877061e+00 1.038879265285135023e-02 9.710446000000000355e-01
3.740664999999999964e+03 9.000000000000000000e+00 6.889544000000000223e-02 2.226685999999999943e-02 1.103781000000000068e-01 3.121036730052179742e+00 1.037241280115066069e-02 9.751066000000000455e-01
3.740974999999999909e+03 9.000000000000000000e+00 6.084628999999999732e-02 2.140596000000000165e-02 1.127089000000000008e-01 3.182823271791653585e+00 1.034976285402026963e-02 9.500066999999999817e-01
3.741951000000000022e+03 3.000000000000000000e+00 5.465811000000000280e-02 2.202532000000000101e-02 1.109928000000000026e-01 3.150117211654923199e+00 1.035486591053333058e-02 9.576504000000000127e-01
3.744208000000000084e+03 1.000000000000000000e+00 6.821241999999999583e-02 2.222787999999999847e-02 1.147887999999999964e-01 3.205814901133336114e+00 1.036189256230752968e-02 9.554089999999999527e-01
3.744047000000000025e+03 1.000000000000000000e+00 6.235021999999999787e-02 2.250935000000000089e-02 1.154720999999999942e-01 3.196507509006192738e+00 1.037838626930660986e-02 9.535363999999999507e-01
3.740036000000000058e+03 2.000000000000000000e+00 7.057615999999999890e-02 2.210391999999999912e-02 1.150674000000000002e-01 3.195301726507498774e+00 1.037629026567280996e-02 9.562258999999999620e-01
3.740213000000000193e+03 2.000000000000000000e+00 7.860865000000000213e-02 2.232539000000000051e-02 1.158085999999999977e-01 3.220942487848351021e+00 1.039469178793363084e-02 9.547607000000000177e-01
3.738576000000000022e+03 2.000000000000000000e+00 8.468027999999999667e-02 2.188837999999999895e-02 1.113099000000000033e-01 3.229991021556104513e+00 1.035681050988481074e-02 9.471962000000000437e-01
3.738833999999999833e+03 1.900000000000000000e+01 8.720160000000000411e-02 2.205448000000000131e-02 1.052553999999999990e-01 3.204448651894857392e+00 1.035953012009190044e-02 9.483165999999999540e-01
3.738885999999999967e+03 3.000000000000000000e+00 7.736397999999999886e-02 2.183687000000000128e-02 1.101579000000000030e-01 3.221553835793796949e+00 1.036894787276980076e-02 9.447879999999999612e-01
3.739731000000000222e+03 2.000000000000000000e+00 9.279046999999999989e-02 2.179162999999999933e-02 1.161997000000000030e-01 3.273428402018463856e+00 1.037220121797502968e-02 9.431194999999999995e-01
3.740273999999999887e+03 5.000000000000000000e+00 1.003706000000000043e-01 2.254839999999999969e-02 1.205147000000000024e-01 3.270562361925716477e+00 1.037907693998951081e-02 9.567797999999999581e-01
3.739831999999999880e+03 1.200000000000000000e+01 1.078231000000000050e-01 2.261981999999999882e-02 1.102766000000000024e-01 3.243652336377983669e+00 1.040244834446199008e-02 9.568408999999999942e-01
3.740052000000000135e+03 1.000000000000000000e+00 9.469052000000000024e-02 2.245381999999999934e-02 1.134639999999999954e-01 3.232993302675586378e+00 1.041749890614074997e-02 9.605928000000000244e-01
3.739659999999999854e+03 8.000000000000000000e+00 8.210836000000000523e-02 2.217270000000000005e-02 1.062285000000000035e-01 3.175475927075411153e+00 1.040064066010146053e-02 9.613102000000000036e-01
3.738972000000000207e+03 8.000000000000000000e+00 9.350247999999999893e-02 2.284088000000000090e-02 1.080833999999999961e-01 3.195433999716981610e+00 1.037959486632080916e-02 9.627883999999999887e-01
3.740262999999999920e+03 4.000000000000000000e+00 7.428329000000000182e-02 2.194058000000000119e-02 1.151043000000000066e-01 3.237035927488391529e+00 1.034125859198625937e-02 9.411855000000000082e-01
3.739447000000000116e+03 5.000000000000000000e+00 8.468726000000000032e-02 2.177994000000000110e-02 1.167571000000000025e-01 3.268884674709921168e+00 1.036348139777754085e-02 9.415413999999999728e-01
3.738889999999999873e+03 8.000000000000000000e+00 9.608453999999999606e-02 2.210219999999999893e-02 1.146835999999999967e-01 3.259282757262087937e+00 1.036868897088149069e-02 9.479786000000000046e-01
3.741791999999999916e+03 2.000000000000000000e+00 1.176438000000000067e-01 2.312992999999999993e-02 1.141765000000000002e-01 3.232339975021165657e+00 1.037910227728346992e-02 9.766728000000000076e-01
3.741405999999999949e+03 5.000000000000000000e+00 1.117023000000000044e-01 2.272901999999999909e-02 1.207069000000000059e-01 3.263970789236053882e+00 1.039109599500197961e-02 9.670284999999999576e-01
3.742827999999999975e+03 2.000000000000000000e+01 1.242526000000000047e-01 2.218345000000000039e-02 1.102458000000000049e-01 3.276719737033809476e+00 1.034375217970713925e-02 9.586158000000000179e-01
3.741175000000000182e+03 4.000000000000000000e+00 1.151797999999999988e-01 2.206502000000000116e-02 1.136172000000000015e-01 3.286415213894441578e+00 1.035689823552514953e-02 9.526944999999999997e-01
3.740141999999999825e+03 1.000000000000000000e+00 1.047146000000000049e-01 2.215688000000000032e-02 1.091007999999999978e-01 3.240156574888816365e+00 1.038229120368527013e-02 9.571022000000000141e-01
3.739614999999999782e+03 1.000000000000000000e+00 8.561059999999999504e-02 2.238713999999999982e-02 1.099757999999999986e-01 3.213031580492034411e+00 1.041525682177451076e-02 9.530355999999999828e-01
